ID	x
ENSMUSG00000029629.17|Phf14	1
ENSMUSG00000029571.14|Tmem106b	1
ENSMUSG00000097616.7|1110019D14Rik	1
ENSMUSG00000041390.18|Mdfic	3
ENSMUSG00000009376.15|Met	1
ENSMUSG00000029670.12|Ing3	1
ENSMUSG00000043421.8|Hilpda	1
ENSMUSG00000029767.16|Calu	1
ENSMUSG00000029769.16|Ccdc136	1
ENSMUSG00000068699.12|Flnc	1
ENSMUSG00000029771.12|Irf5	1
ENSMUSG00000081564.1|Gm13717	1
ENSMUSG00000058440.14|Nrf1	3
ENSMUSG00000065343.1|Gm25580	1
ENSMUSG00000029775.14|Klhdc10	1
ENSMUSG00000025609.15|Mkln1	1
ENSMUSG00000029763.17|Exoc4	1
ENSMUSG00000029762.6|Akr1b8	1
ENSMUSG00000038871.5|Bpgm	1
ENSMUSG00000029761.16|Cald1	2
ENSMUSG00000029848.11|Stra8	1
ENSMUSG00000073155.12|1810058I24Rik	1
ENSMUSG00000029833.17|Trim24	1
ENSMUSG00000038538.17|Ubn2	4
ENSMUSG00000029686.15|Cul1	2
ENSMUSG00000062519.13|Zfp398	1
ENSMUSG00000025821.9|Zfp282	2
ENSMUSG00000052763.7|Zfp212	1
ENSMUSG00000042810.14|Krba1	2
ENSMUSG00000107476.2|Zfp862-ps	1
ENSMUSG00000107640.1|Gm38804	3
ENSMUSG00000051124.6|Gimap9	1
ENSMUSG00000029821.15|Gsdme	1
ENSMUSG00000029832.16|Nfe2l3	1
ENSMUSG00000058446.14|Znrf2	1
ENSMUSG00000029787.10|Avl9	1
ENSMUSG00000029781.7|Fkbp9	1
ENSMUSG00000049232.3|Tigd2	4
ENSMUSG00000029920.9|Smarcad1	2
ENSMUSG00000029910.14|Mad2l1	2
ENSMUSG00000036371.6|Serbp1	1
ENSMUSG00000031668.14|Eif2ak3	3
ENSMUSG00000055874.6|Foxi3	1
ENSMUSG00000053012.17|Krcc1	2
ENSMUSG00000073018.5|Gm1070	2
ENSMUSG00000052656.12|Rnf103	1
ENSMUSG00000052337.15|Immt	1
ENSMUSG00000049553.11|Polr1a	3
ENSMUSG00000058706.5|0610030E20Rik	1
ENSMUSG00000030037.9|Mrpl53	2
ENSMUSG00000030036.8|Mogs	2
ENSMUSG00000030032.12|Wdr54	2
ENSMUSG00000030016.14|Zfp638	7
ENSMUSG00000033706.13|Smyd5	1
ENSMUSG00000063810.7|Alms1	3
ENSMUSG00000029999.14|Tgfa	1
ENSMUSG00000057497.8|Fam136a	2
ENSMUSG00000046679.16|C87436	3
ENSMUSG00000057230.14|Aak1	2
ENSMUSG00000029993.16|Nfu1	1
ENSMUSG00000030060.14|Hmces	1
ENSMUSG00000015053.14|Gata2	1
ENSMUSG00000002871.14|Tpra1	1
ENSMUSG00000000811.13|Txnrd3	1
ENSMUSG00000034430.16|Zxdc	2
ENSMUSG00000030087.11|Klf15	2
ENSMUSG00000030095.10|Tmem43	2
ENSMUSG00000108584.1|Gm45216	1
ENSMUSG00000034083.16|Ccdc174	1
ENSMUSG00000034037.14|Fgd5	4
ENSMUSG00000005893.14|Nr2c2	1
ENSMUSG00000030031.14|Kbtbd8	3
ENSMUSG00000035199.6|Arl6ip5	1
ENSMUSG00000035158.15|Mitf	4
ENSMUSG00000072875.2|Gpr27	1
ENSMUSG00000052144.8|Ppp4r2	1
ENSMUSG00000005362.14|Crbn	2
ENSMUSG00000034648.9|Lrrn1	1
ENSMUSG00000034639.7|Setmar	1
ENSMUSG00000030103.11|Bhlhe40	2
ENSMUSG00000030264.14|Thumpd3	1
ENSMUSG00000034269.12|Setd5	2
ENSMUSG00000085012.1|Gm15492	2
ENSMUSG00000030271.14|Ogg1	1
ENSMUSG00000051256.10|Jagn1	1
ENSMUSG00000033933.13|Vhl	1
ENSMUSG00000060477.14|Irak2	2
ENSMUSG00000056952.13|Tatdn2	1
ENSMUSG00000053004.9|Hrh1	2
ENSMUSG00000042389.13|Tsen2	2
ENSMUSG00000000441.17|Raf1	2
ENSMUSG00000030319.8|Cand2	3
ENSMUSG00000025702.15|March8	1
ENSMUSG00000104222.1|Gm7292	3
ENSMUSG00000059689.15|Zfp637	1
ENSMUSG00000042097.17|Zfp239	1
ENSMUSG00000041477.14|Dcp1b	1
ENSMUSG00000030019.6|Fbxl14	1
ENSMUSG00000030166.14|Rad52	2
ENSMUSG00000030180.15|Kdm5a	2
ENSMUSG00000002897.5|Il17ra	2
ENSMUSG00000071226.11|Cecr2	5
ENSMUSG00000009112.4|Bcl2l13	3
ENSMUSG00000007458.14|M6pr	1
ENSMUSG00000012396.12|Nanog	1
ENSMUSG00000107868.1|Gm5112	1
ENSMUSG00000003154.15|Foxj2	1
ENSMUSG00000038527.9|C1rl	1
ENSMUSG00000087327.1|Gm15884	1
ENSMUSG00000038451.13|Spsb2	1
ENSMUSG00000023505.13|Cdca3	1
ENSMUSG00000108034.1|4930557K07Rik	3
ENSMUSG00000072770.9|Acrbp	1
ENSMUSG00000067714.13|Lpar5	1
ENSMUSG00000063870.12|Chd4	4
ENSMUSG00000038279.10|Nop2	2
ENSMUSG00000038271.17|Iffo1	2
ENSMUSG00000030335.6|Mrpl51	1
ENSMUSG00000030337.16|Vamp1	2
ENSMUSG00000030340.16|Scnn1a	1
ENSMUSG00000030341.17|Tnfrsf1a	1
ENSMUSG00000030347.6|D6Wsu163e	1
ENSMUSG00000037997.12|Parp11	1
ENSMUSG00000001517.14|Foxm1	1
ENSMUSG00000108011.1|Gm44596	2
ENSMUSG00000107896.1|Gm8719	1
ENSMUSG00000030161.8|Gabarapl1	1
ENSMUSG00000072704.6|Smim10l1	2
ENSMUSG00000030199.16|Etv6	2
ENSMUSG00000042992.15|Borcs5	2
ENSMUSG00000032652.13|Crebl2	1
ENSMUSG00000003031.14|Cdkn1b	3
ENSMUSG00000098318.7|Lockd	1
ENSMUSG00000030204.10|Ddx47	1
ENSMUSG00000046733.7|Gprc5a	1
ENSMUSG00000030213.12|Atf7ip	5
ENSMUSG00000030224.10|Strap	1
ENSMUSG00000030231.11|Plekha5	1
ENSMUSG00000030232.18|Aebp2	2
ENSMUSG00000030243.16|Recql	2
ENSMUSG00000030245.10|Golt1b	1
ENSMUSG00000107802.1|1700126G02Rik	1
ENSMUSG00000040370.13|Etfrf1	1
ENSMUSG00000030259.12|Rassf8	3
ENSMUSG00000040242.14|Fgfr1op2	1
ENSMUSG00000030291.12|Med21	1
ENSMUSG00000001630.13|Stk38l	2
ENSMUSG00000016487.15|Ppfibp1	1
ENSMUSG00000040102.10|Klhl42	1
ENSMUSG00000030301.17|Ccdc91	1
ENSMUSG00000107402.1|4732416N19Rik	1
ENSMUSG00000107909.1|2610017A05Rik	1
ENSMUSG00000039958.17|Etfbkmt	1
ENSMUSG00000032712.16|Resf1	6
ENSMUSG00000003452.15|Bicd1	2
ENSMUSG00000057691.8|Zfp746	1
ENSMUSG00000078816.9|Prkcg	1
ENSMUSG00000069806.5|Cacng7	1
ENSMUSG00000085039.2|Gm15927	1
ENSMUSG00000043432.7|Leng9	2
ENSMUSG00000059851.15|Kmt5c	2
ENSMUSG00000086784.2|Isoc2a	1
ENSMUSG00000074406.5|Zfp628	4
ENSMUSG00000035228.15|Ccdc106	7
ENSMUSG00000030435.16|U2af2	1
ENSMUSG00000035203.16|Epn1	2
ENSMUSG00000109108.1|Gm36371	1
ENSMUSG00000044876.15|Zfp444	1
ENSMUSG00000058028.14|Zscan5b	1
ENSMUSG00000109398.2|Gm3854	2
ENSMUSG00000055150.15|Zfp78	1
ENSMUSG00000062861.8|Zfp28	1
ENSMUSG00000108043.2|Zim3	1
ENSMUSG00000109176.1|Zfp264	1
ENSMUSG00000034538.8|Zfp418	2
ENSMUSG00000030386.18|Zfp606	3
ENSMUSG00000058638.14|Zfp110	1
ENSMUSG00000054715.11|Zscan22	1
ENSMUSG00000033967.4|Rnf225	1
ENSMUSG00000004500.9|Zfp324	1
ENSMUSG00000033961.16|Zfp446	3
ENSMUSG00000006024.13|Napa	1
ENSMUSG00000030376.8|Slc8a2	1
ENSMUSG00000002083.13|Bbc3	1
ENSMUSG00000059273.9|Zc3h4	4
ENSMUSG00000019158.9|Tmem160	1
ENSMUSG00000001918.17|Slc1a5	2
ENSMUSG00000041187.16|Prkd2	1
ENSMUSG00000078794.4|Dact3	2
ENSMUSG00000070802.5|Pnmal2	1
ENSMUSG00000108348.2|Gm42372	1
ENSMUSG00000041117.8|Ccdc8	2
ENSMUSG00000044030.4|Irf2bp1	3
ENSMUSG00000030410.16|Dmwd	4
ENSMUSG00000040841.5|Six5	1
ENSMUSG00000050428.7|Fbxo46	2
ENSMUSG00000040824.3|Snrpd2	1
ENSMUSG00000044317.7|Gpr4	1
ENSMUSG00000052214.9|Opa3	1
ENSMUSG00000030401.16|Rtn2	2
ENSMUSG00000040734.14|Ppp1r13l	1
ENSMUSG00000040714.14|Klc3	2
ENSMUSG00000011267.8|Zfp296	2
ENSMUSG00000057101.8|Zfp180	2
ENSMUSG00000047603.9|Zfp235	1
ENSMUSG00000030486.9|Zfp108	1
ENSMUSG00000055305.15|Zfp93	1
ENSMUSG00000041037.8|Irgq	1
ENSMUSG00000051768.9|Xrcc1	1
ENSMUSG00000046541.9|Zfp526	2
ENSMUSG00000005442.13|Cic	7
ENSMUSG00000058741.4|Prr19	2
ENSMUSG00000045039.9|Megf8	2
ENSMUSG00000057229.11|Dmac2	2
ENSMUSG00000059479.7|B3gnt8	1
ENSMUSG00000063439.7|B9d2	1
ENSMUSG00000108415.1|Gm30146	1
ENSMUSG00000078786.9|BC024978	1
ENSMUSG00000063160.12|Numbl	1
ENSMUSG00000055200.7|Sertad3	1
ENSMUSG00000008384.8|Sertad1	1
ENSMUSG00000053198.13|Prx	2
ENSMUSG00000049643.15|2310022A10Rik	2
ENSMUSG00000004056.15|Akt2	2
ENSMUSG00000037640.15|Zfp60	2
ENSMUSG00000030604.9|Zfp626	1
ENSMUSG00000078779.4|Zfp59	3
ENSMUSG00000020420.8|Zfp607a	1
ENSMUSG00000046865.7|Fbl	1
ENSMUSG00000002409.18|Dyrk1b	1
ENSMUSG00000046058.7|Eid2	1
ENSMUSG00000070705.3|Eid2b	2
ENSMUSG00000003437.14|Paf1	1
ENSMUSG00000060791.15|Gmfg	1
ENSMUSG00000030600.15|Lrfn1	3
ENSMUSG00000030598.15|Fbxo17	1
ENSMUSG00000051735.7|Rinl	3
ENSMUSG00000015165.16|Hnrnpl	1
ENSMUSG00000046185.10|Zfp84	5
ENSMUSG00000047473.14|Zfp30	2
ENSMUSG00000011427.16|Zfp790	2
ENSMUSG00000058402.14|Zfp420	4
ENSMUSG00000099689.6|Zfp383	2
ENSMUSG00000074221.12|Zfp568	3
ENSMUSG00000049421.13|Zfp260	3
ENSMUSG00000074220.10|Zfp382	2
ENSMUSG00000066647.8|Gm5113	2
ENSMUSG00000036854.14|Hspb6	2
ENSMUSG00000097674.1|Gm26610	1
ENSMUSG00000066571.13|4931406P16Rik	2
ENSMUSG00000034957.10|Cebpa	3
ENSMUSG00000030494.13|Rhpn2	1
ENSMUSG00000034867.16|Ankrd27	1
ENSMUSG00000068959.6|Zfp619	2
ENSMUSG00000108621.1|Gm37494	3
ENSMUSG00000091474.2|2610021A01Rik	3
ENSMUSG00000074165.10|Zfp788	1
ENSMUSG00000092281.1|Hmgb1-ps7	1
ENSMUSG00000064194.10|Zfp936	5
ENSMUSG00000074887.4|EU599041	1
ENSMUSG00000070604.5|Vsig10l	1
ENSMUSG00000056592.14|Zfp658	1
ENSMUSG00000030469.10|Zfp719	3
ENSMUSG00000055102.15|Zfp819	2
ENSMUSG00000030713.6|Klk7	1
ENSMUSG00000101166.6|Gm28496	1
ENSMUSG00000038738.15|Shank1	2
ENSMUSG00000108832.1|Gm44832	1
ENSMUSG00000074141.13|Il4i1	4
ENSMUSG00000076051.1|Mir707	1
ENSMUSG00000011096.17|Akt1s1	1
ENSMUSG00000003184.15|Irf3	2
ENSMUSG00000003421.13|Nosip	1
ENSMUSG00000074121.3|Ntf5	1
ENSMUSG00000003865.16|Gys1	1
ENSMUSG00000030826.19|Bcat2	1
ENSMUSG00000044562.12|Rasip1	1
ENSMUSG00000042918.17|Mamstr	1
ENSMUSG00000062044.16|Lmtk3	2
ENSMUSG00000002781.19|Tmem143	1
ENSMUSG00000006599.13|Gtf2h1	1
ENSMUSG00000010307.7|Tmem86a	1
ENSMUSG00000030471.17|Zdhhc13	1
ENSMUSG00000052512.17|Nav2	1
ENSMUSG00000097864.1|Gm26856	2
ENSMUSG00000030451.16|Herc2	1
ENSMUSG00000033676.13|Gabrb3	1
ENSMUSG00000025326.12|Ube3a	2
ENSMUSG00000033585.5|Ndn	1
ENSMUSG00000092187.1|Gm20457	3
ENSMUSG00000033429.10|Mcee	1
ENSMUSG00000108793.1|Gm45213	1
ENSMUSG00000032640.10|Chsy1	4
ENSMUSG00000053091.16|Lins1	2
ENSMUSG00000043831.12|Lysmd4	3
ENSMUSG00000030555.16|Ttc23	2
ENSMUSG00000005533.10|Igf1r	4
ENSMUSG00000074071.11|Fam169b	1
ENSMUSG00000078670.3|Fam174b	1
ENSMUSG00000066406.15|Akap13	3
ENSMUSG00000055652.14|Klhl25	3
ENSMUSG00000030609.18|Aen	5
ENSMUSG00000030607.7|Acan	4
ENSMUSG00000039176.17|Polg	1
ENSMUSG00000097023.8|Mir9-3hg	1
ENSMUSG00000046591.10|Ticrr	5
ENSMUSG00000048897.15|Zfp710	4
ENSMUSG00000030539.13|Sema4b	2
ENSMUSG00000050973.11|Gdpgp1	1
ENSMUSG00000047084.8|Ngrn	1
ENSMUSG00000038943.16|Prc1	1
ENSMUSG00000038797.13|Zscan2	3
ENSMUSG00000005621.11|Zfp592	3
ENSMUSG00000038763.12|Alpk3	4
ENSMUSG00000045795.10|Whamm	1
ENSMUSG00000038563.14|Efl1	1
ENSMUSG00000057706.7|Mex3b	1
ENSMUSG00000038503.15|Mesd	3
ENSMUSG00000030560.17|Ctsc	1
ENSMUSG00000049791.4|Fzd4	2
ENSMUSG00000051451.6|Crebzf	4
ENSMUSG00000030643.14|Rab30	1
ENSMUSG00000051515.9|Fam181b	1
ENSMUSG00000048078.16|Tenm4	2
ENSMUSG00000085560.2|C230038L03Rik	1
ENSMUSG00000018995.12|Nars2	1
ENSMUSG00000035704.17|Alg8	1
ENSMUSG00000086993.1|Rsf1os2	3
ENSMUSG00000030774.13|Pak1	1
ENSMUSG00000030753.15|Thap12	3
ENSMUSG00000055407.14|Map6	1
ENSMUSG00000018909.15|Arrb1	1
ENSMUSG00000030725.4|Lipt2	1
ENSMUSG00000047248.20|C2cd3	1
ENSMUSG00000099137.1|Gm10603	2
ENSMUSG00000033685.13|Ucp2	1
ENSMUSG00000044881.7|Coa4	1
ENSMUSG00000029461.17|Fam168a	2
ENSMUSG00000047767.17|Atg16l2	1
ENSMUSG00000030688.15|Stard10	1
ENSMUSG00000030653.17|Gm45837	1
ENSMUSG00000110195.1|Pde2a	2
ENSMUSG00000001829.17|Clpb	1
ENSMUSG00000078630.8|Tomt	4
ENSMUSG00000030842.12|Lamtor1	1
ENSMUSG00000066306.13|Numa1	3
ENSMUSG00000070425.13|Xntrpc	2
ENSMUSG00000100254.1|Trpc2	2
ENSMUSG00000030996.8|Art1	1
ENSMUSG00000030978.10|Rrm1	1
ENSMUSG00000072244.11|Trim6	2
ENSMUSG00000073894.1|Rbmxl2	1
ENSMUSG00000062542.11|Syt9	2
ENSMUSG00000051041.7|Olfml1	1
ENSMUSG00000036528.15|Ppfibp2	1
ENSMUSG00000066232.4|Ipo7	1
ENSMUSG00000061079.14|Zfp143	2
ENSMUSG00000031016.9|Wee1	3
ENSMUSG00000109799.1|Gm45515	2
ENSMUSG00000031015.8|Swap70	2
ENSMUSG00000030788.16|Rnf141	1
ENSMUSG00000005609.16|Ctr9	4
ENSMUSG00000059263.9|Usp47	2
ENSMUSG00000055320.17|Tead1	2
ENSMUSG00000098132.1|Rassf10	1
ENSMUSG00000030671.9|Pde3b	1
ENSMUSG00000108738.1|Gm44777	2
ENSMUSG00000108461.1|AV356131	1
ENSMUSG00000033904.16|Ccp110	4
ENSMUSG00000046096.7|Mosmo	1
ENSMUSG00000030880.14|Polr3e	2
ENSMUSG00000030876.7|Mettl9	2
ENSMUSG00000030870.12|Ubfd1	1
ENSMUSG00000086942.1|Gm15489	1
ENSMUSG00000030779.16|Rbbp6	6
ENSMUSG00000052707.8|Tnrc6a	3
ENSMUSG00000030748.9|Il4ra	2
ENSMUSG00000032743.15|D430042O09Rik	1
ENSMUSG00000042978.10|Sbk1	1
ENSMUSG00000030727.12|Rabep2	1
ENSMUSG00000042675.15|Ypel3	1
ENSMUSG00000042606.9|Hirip3	2
ENSMUSG00000030682.4|Cdipt	1
ENSMUSG00000045165.6|AI467606	3
ENSMUSG00000045598.10|Zfp553	5
ENSMUSG00000042423.9|Fbrs	2
ENSMUSG00000107023.2|Gm42715	6
ENSMUSG00000101845.1|Gm28198	2
ENSMUSG00000057176.4|Ccdc189	2
ENSMUSG00000030816.8|Rnf40	1
ENSMUSG00000030811.14|Fbxl19	4
ENSMUSG00000043964.14|Orai3	2
ENSMUSG00000042308.14|Setd1a	1
ENSMUSG00000108815.1|Gm49388	6
ENSMUSG00000042289.11|Hsd3b7	2
ENSMUSG00000030805.14|Stx4a	1
ENSMUSG00000049739.10|Zfp646	12
ENSMUSG00000030802.14|Bckdk	1
ENSMUSG00000030801.10|Kat8	1
ENSMUSG00000030795.18|Fus	2
ENSMUSG00000030847.8|Bag3	1
ENSMUSG00000042105.18|Inpp5f	2
ENSMUSG00000055319.8|Sec23ip	1
ENSMUSG00000030852.17|Tacc2	2
ENSMUSG00000040268.17|Plekha1	1
ENSMUSG00000006205.13|Htra1	1
ENSMUSG00000097595.2|1500002F19Rik	1
ENSMUSG00000030967.15|Zranb1	3
ENSMUSG00000030983.4|Bccip	1
ENSMUSG00000041769.13|Ppp2r2d	1
ENSMUSG00000060260.13|Pwwp2b	1
ENSMUSG00000066129.15|Kndc1	2
ENSMUSG00000025470.11|Zfp511	1
ENSMUSG00000025487.15|Psmd13	1
ENSMUSG00000038745.15|Nlrp6	1
ENSMUSG00000062031.13|Pgghg	1
ENSMUSG00000025491.14|Ifitm1	1
ENSMUSG00000055629.5|B4galnt4	1
ENSMUSG00000025495.15|Ptdss2	2
ENSMUSG00000038618.12|Rassf7	2
ENSMUSG00000038611.17|Phrf1	5
ENSMUSG00000025509.15|Pnpla2	1
ENSMUSG00000025510.14|Cd151	1
ENSMUSG00000045752.13|Tssc4	3
ENSMUSG00000058454.15|Dhcr7	1
ENSMUSG00000037541.21|Shank2	1
ENSMUSG00000031074.14|Fgf3	1
ENSMUSG00000050917.5|Fgf4	2
ENSMUSG00000108977.1|Gm39119	3
ENSMUSG00000115783.1|Bc1	1
ENSMUSG00000109274.1|Gm45133	1
ENSMUSG00000106715.3|Tmem265	1
ENSMUSG00000004568.12|Arhgef18	2
ENSMUSG00000004567.16|Mcoln1	1
ENSMUSG00000065952.13|C330021F23Rik	1
ENSMUSG00000044433.16|Camsap3	2
ENSMUSG00000040236.4|Trappc5	2
ENSMUSG00000011832.15|Evi5l	2
ENSMUSG00000109061.1|Gm49320	1
ENSMUSG00000011837.4|Snapc2	2
ENSMUSG00000008206.16|Cers4	3
ENSMUSG00000058748.9|Zfp958	2
ENSMUSG00000040396.12|Abhd13	2
ENSMUSG00000045969.8|Ing1	1
ENSMUSG00000031511.15|Arhgef7	1
ENSMUSG00000096014.1|Sox1	3
ENSMUSG00000085465.1|Gm15347	1
ENSMUSG00000031442.21|Mcf2l	1
ENSMUSG00000031446.14|Cul4a	2
ENSMUSG00000038482.11|Tfdp1	1
ENSMUSG00000038416.15|Cdc16	1
ENSMUSG00000038398.8|Upf3a	2
ENSMUSG00000047710.8|Champ1	5
ENSMUSG00000038365.8|Fbxo25	1
ENSMUSG00000074461.2|Gm10699	1
ENSMUSG00000026317.7|Cln8	1
ENSMUSG00000071176.10|Arhgef10	1
ENSMUSG00000055675.6|Kbtbd11	1
ENSMUSG00000039842.15|Mcph1	2
ENSMUSG00000110458.1|Gm21769	1
ENSMUSG00000095403.8|Gm21092	1
ENSMUSG00000063362.13|Alg11	2
ENSMUSG00000031480.15|Thsd1	1
ENSMUSG00000037656.9|Slc20a2	2
ENSMUSG00000097042.2|Gm17491	1
ENSMUSG00000031540.13|Kat6a	5
ENSMUSG00000063672.7|Nkx6-3	1
ENSMUSG00000031548.7|Sfrp1	3
ENSMUSG00000037492.16|Zmat4	1
ENSMUSG00000031556.6|Tm2d2	1
ENSMUSG00000031565.18|Fgfr1	3
ENSMUSG00000054823.16|Nsd3	4
ENSMUSG00000031570.17|Plpp5	1
ENSMUSG00000037214.12|Thap1	1
ENSMUSG00000031483.8|Erlin2	1
ENSMUSG00000031485.15|Plpbp	2
ENSMUSG00000031490.6|Eif4ebp1	1
ENSMUSG00000039328.11|Rnf122	1
ENSMUSG00000046152.16|Fut10	3
ENSMUSG00000049184.6|Purg	1
ENSMUSG00000009628.14|Tex15	1
ENSMUSG00000031530.6|Dusp4	1
ENSMUSG00000046794.9|Ppp1r3b	1
ENSMUSG00000070056.6|Mfhas1	1
ENSMUSG00000050271.12|Prag1	4
ENSMUSG00000039620.17|Trmt9b	1
ENSMUSG00000031592.10|Pcm1	1
ENSMUSG00000091490.3|Triml2	1
ENSMUSG00000070047.14|Fat1	5
ENSMUSG00000031631.15|Cfap97	2
ENSMUSG00000018796.13|Acsl1	3
ENSMUSG00000031628.9|Casp3	1
ENSMUSG00000031562.15|Dctd	2
ENSMUSG00000031520.6|Vegfc	1
ENSMUSG00000038206.13|Fbxo8	1
ENSMUSG00000096917.2|2500002B13Rik	1
ENSMUSG00000054717.7|Hmgb2	1
ENSMUSG00000031647.10|Mfap3l	1
ENSMUSG00000031642.9|Sh3rf1	1
ENSMUSG00000031641.14|Cbr4	1
ENSMUSG00000014907.10|Naf1	1
ENSMUSG00000051147.10|Nat2	1
ENSMUSG00000053886.4|Sh2d4a	1
ENSMUSG00000059897.5|Zfp930	1
ENSMUSG00000079038.3|D130040H23Rik	2
ENSMUSG00000091764.3|Zfp964	1
ENSMUSG00000031862.11|Atp13a1	1
ENSMUSG00000031861.16|Lpar2	2
ENSMUSG00000071078.6|Nr2c2ap	2
ENSMUSG00000079033.10|Mef2b	1
ENSMUSG00000036054.15|Sugp2	2
ENSMUSG00000057788.13|Ddx49	2
ENSMUSG00000019428.16|Fkbp8	1
ENSMUSG00000070002.7|Ell	1
ENSMUSG00000019139.10|Isyna1	1
ENSMUSG00000080058.2|Gm11175	2
ENSMUSG00000031842.14|Pde4c	1
ENSMUSG00000100691.1|2010320M18Rik	2
ENSMUSG00000000791.9|Il12rb1	1
ENSMUSG00000019261.3|Map1s	2
ENSMUSG00000004677.17|Myo9b	2
ENSMUSG00000002395.14|Use1	1
ENSMUSG00000046295.13|Ankle1	2
ENSMUSG00000034880.7|Mrpl34	1
ENSMUSG00000074247.10|Dda1	1
ENSMUSG00000007610.15|Gtpbp3	1
ENSMUSG00000031808.7|Slc27a1	1
ENSMUSG00000034807.9|Colgalt1	1
ENSMUSG00000056019.12|Zfp709	2
ENSMUSG00000066880.15|Zfp617	1
ENSMUSG00000052446.17|Zfp961	2
ENSMUSG00000003037.16|Rab8a	1
ENSMUSG00000062007.13|Hsh2d	1
ENSMUSG00000003039.9|Fam32a	3
ENSMUSG00000003033.15|Ap1m1	1
ENSMUSG00000055148.7|Klf2	2
ENSMUSG00000052794.13|1700030K09Rik	2
ENSMUSG00000031791.8|Tmem38a	1
ENSMUSG00000031622.16|Sin3b	1
ENSMUSG00000034518.14|Hmgxb4	2
ENSMUSG00000005410.6|Mcm5	1
ENSMUSG00000037134.17|Prmt9	1
ENSMUSG00000031684.11|Slc10a7	1
ENSMUSG00000071064.14|Zfp827	2
ENSMUSG00000036990.13|Otud4	2
ENSMUSG00000036977.8|Anapc10	1
ENSMUSG00000031709.15|Tbc1d9	1
ENSMUSG00000005483.10|Dnajb1	4
ENSMUSG00000019433.9|Gipc1	1
ENSMUSG00000105878.1|Gm44330	1
ENSMUSG00000074219.3|Gm10644	5
ENSMUSG00000005470.8|Asf1b	1
ENSMUSG00000079003.2|Samd1	3
ENSMUSG00000047986.12|Palm3	1
ENSMUSG00000034656.18|Cacna1a	1
ENSMUSG00000097193.1|Gm26664	1
ENSMUSG00000003813.15|Rad23a	4
ENSMUSG00000003812.13|Dnase2a	2
ENSMUSG00000053693.16|Mast1	2
ENSMUSG00000052566.8|Hook2	1
ENSMUSG00000041203.9|Trir	1
ENSMUSG00000031697.12|Orc6	1
ENSMUSG00000031700.11|Gpt2	1
ENSMUSG00000109731.1|Gm45425	1
ENSMUSG00000036810.16|Cnep1r1	2
ENSMUSG00000036779.12|Tent4b	2
ENSMUSG00000055994.15|Nod2	1
ENSMUSG00000036712.15|Cyld	1
ENSMUSG00000056608.14|Chd9	4
ENSMUSG00000031667.16|Aktip	1
ENSMUSG00000055932.15|Fto	1
ENSMUSG00000031748.16|Gnao1	1
ENSMUSG00000033009.15|Ogfod1	2
ENSMUSG00000031762.7|Mt2	2
ENSMUSG00000031765.8|Mt1	1
ENSMUSG00000031770.16|Herpud1	1
ENSMUSG00000050079.10|Rspry1	1
ENSMUSG00000031778.13|Cx3cl1	2
ENSMUSG00000031782.15|Coq9	1
ENSMUSG00000031790.8|Mmp15	1
ENSMUSG00000031669.10|Gins3	2
ENSMUSG00000031671.11|Setd6	1
ENSMUSG00000074136.9|4930513N10Rik	1
ENSMUSG00000048371.8|Pdp2	3
ENSMUSG00000031885.14|Cbfb	1
ENSMUSG00000031889.9|D230025D16Rik	1
ENSMUSG00000038604.9|Ripor1	1
ENSMUSG00000005698.15|Ctcf	3
ENSMUSG00000005699.16|Pard6a	2
ENSMUSG00000036442.8|Thap11	1
ENSMUSG00000048310.8|Pskh1	3
ENSMUSG00000110457.1|Gm45752	2
ENSMUSG00000031901.12|Dus2	1
ENSMUSG00000031902.10|Nfatc3	3
ENSMUSG00000031903.7|Pla2g15	1
ENSMUSG00000031904.5|Slc7a6	4
ENSMUSG00000097026.1|Gm26786	1
ENSMUSG00000031907.9|Zfp90	5
ENSMUSG00000061048.8|Cdh3	1
ENSMUSG00000000303.12|Cdh1	3
ENSMUSG00000041438.8|Utp4	1
ENSMUSG00000041308.6|Sntb2	1
ENSMUSG00000078931.4|Pdf	1
ENSMUSG00000031917.12|Nip7	1
ENSMUSG00000003847.16|Nfat5	1
ENSMUSG00000031930.11|Wwp2	1
ENSMUSG00000038872.10|Zfhx3	8
ENSMUSG00000031723.8|Txnl4b	1
ENSMUSG00000031728.10|Zfp821	2
ENSMUSG00000078143.3|Gm17344	3
ENSMUSG00000031732.12|Phlpp2	1
ENSMUSG00000046441.5|Cmtr2	2
ENSMUSG00000059854.8|Hydin	1
ENSMUSG00000010936.11|Vac14	2
ENSMUSG00000097380.1|Gm26816	1
ENSMUSG00000031749.12|St3gal2	2
ENSMUSG00000031960.14|Aars	2
ENSMUSG00000109941.1|Exosc6	2
ENSMUSG00000084808.7|9430091E24Rik	1
ENSMUSG00000033545.14|Znrf1	2
ENSMUSG00000055835.10|Zfp1	2
ENSMUSG00000033430.10|Terf2ip	1
ENSMUSG00000078908.10|Mon1b	2
ENSMUSG00000031756.5|Cenpn	1
ENSMUSG00000047388.10|Atmin	3
ENSMUSG00000052557.11|Gan	1
ENSMUSG00000074064.6|Mlycd	3
ENSMUSG00000092329.1|Gm20388	3
ENSMUSG00000089704.9|Galnt2	4
ENSMUSG00000031822.20|Gse1	2
ENSMUSG00000031821.11|Gins2	2
ENSMUSG00000041515.10|Irf8	1
